Gene name,Mouse gene name,Mouse homology type
cep112,Cep112,ortholog_one2one
dusp2,Dusp2,ortholog_one2one
CABZ01018956.1,Celf2,ortholog_one2one
nudt6,Nudt6,ortholog_one2one
baiap2l1a,Baiap2l1,ortholog_one2many
CR855393.1,Septin14,ortholog_many2many
CR559945.2,Nat8f5,ortholog_many2many
CR559945.2,Nat8f2,ortholog_many2many
CR559945.2,Nat8f1,ortholog_many2many
CR559945.2,Nat8f6,ortholog_many2many
CR559945.2,Nat8f3,ortholog_many2many
CR559945.2,Nat8,ortholog_many2many
CR559945.2,Nat8f4,ortholog_many2many
CR559945.2,Nat8f7,ortholog_many2many
gdpd4a,Gdpd4,ortholog_one2many
ahsg1,Ahsg,ortholog_one2many
PEBP4,Pebp4,ortholog_one2one
rfx3,Rfx3,ortholog_one2one
CABZ01061592.1,Rnf14,ortholog_one2many
atrxl,Atrx,ortholog_one2many
CABZ01085201.1,Camta2,ortholog_one2one
AL929469.2,Gm25133,ortholog_many2many
AL929469.2,Snora30,ortholog_many2many
BX119975.1,Gm55548,ortholog_one2one
plk2a,Plk2,ortholog_one2many
CU469540.3,Snord82,ortholog_one2one
oprl1,Oprl1,ortholog_one2one
rpl35,Gm2000,ortholog_one2many
rpl35,Rpl35,ortholog_one2many
pou2f3,Pou2f3,ortholog_one2one
WDR70,Wdr70,ortholog_one2one
CABZ01087953.1,Ephx1,ortholog_one2many
CR396582.3,Snora21,ortholog_one2many
CR396582.3,Gm25821,ortholog_one2many
CR396582.3,Gm54825,ortholog_one2many
CR396582.3,Gm23795,ortholog_one2many
CR848032.1,Gm25835,ortholog_one2one
large1,Large1,ortholog_one2one
park7,Park7,ortholog_one2one
cacng5a,Cacng5,ortholog_one2many
dre-mir-202,Mir202,ortholog_one2one
dre-mir-26a-1,Mir26b,ortholog_one2many
arf5,Arf5,ortholog_one2many
nup210,Nup210,ortholog_one2one
glg1b,Glg1,ortholog_one2many
RAP1GDS1,Rap1gds1,ortholog_one2one
MSANTD2,Msantd2,ortholog_one2one
CR847953.2,Mir499,ortholog_one2many
JMY,Jmy,ortholog_one2one
PLCB2,Plcb2,ortholog_one2one
CR391997.5,Gm54860,ortholog_one2many
ccdc106a,Ccdc106,ortholog_one2many
myofl,Myof,ortholog_one2many
dre-mir-133c,Mir133b,ortholog_one2many
cyp11c1,Cyp11b1,ortholog_one2many
cyp11c1,Cyp11b2,ortholog_one2many
dre-mir-194a,Mir194-2,ortholog_one2many
mtrf1,Mtrf1,ortholog_one2one
slc2a10,Slc2a10,ortholog_one2one
pcbp2,Pcbp2,ortholog_one2one
ogdhl,Ogdhl,ortholog_one2one
pkn2,Pkn2,ortholog_one2many
abcc8b,Abcc8,ortholog_one2many
sgcd,Sgcd,ortholog_one2one
serpini1,Serpini1,ortholog_one2one
h1m,H1f8,ortholog_one2one
CR846082.1,Ptprk,ortholog_one2many
plxnd1,Plxnd1,ortholog_one2one
slc25a15a,Slc25a15,ortholog_one2many
slc1a3a,Slc1a3,ortholog_one2many
rprmb,Rprm,ortholog_one2many
arid3a,Arid3a,ortholog_one2one
pdcd10a,Pdcd10,ortholog_one2many
stxbp5b,Stxbp5,ortholog_one2many
pitpnb,Pitpnb,ortholog_one2one
pole2,Pole2,ortholog_one2one
CZQB01141835.1,Zfp422,ortholog_one2many
CZQB01141835.1,Zfp41,ortholog_one2many
ARHGAP44,Arhgap44,ortholog_one2many
slc39a14,Slc39a14,ortholog_one2one
fam169aa,Fam169a,ortholog_one2many
abhd2a,Abhd2,ortholog_one2many
BX005397.1,Pcyox1l,ortholog_one2many
fzd1,Fzd1,ortholog_one2one
rad50,Rad50,ortholog_one2one
il17rd,Il17rd,ortholog_one2one
carnmt1,Carnmt1,ortholog_one2one
wipf2b,Wipf2,ortholog_one2many
uggt1,Uggt1,ortholog_one2one
nwd2,Nwd2,ortholog_one2one
rnf166,Rnf166,ortholog_one2one
pdcd5,Pdcd5,ortholog_one2one
tlr7,Tlr7,ortholog_one2one
igfbp6a,Igfbp6,ortholog_one2many
SYDE2,Syde2,ortholog_one2one
efnb3b,Efnb3,ortholog_one2many
PCMTD2,Pcmtd2,ortholog_one2many
CR352310.2,Palmd,ortholog_one2many
insig2,Insig2,ortholog_one2one
FP236318.4,Srpk2,ortholog_one2many
sh3bp5b,Sh3bp5,ortholog_one2many
si:ch211-154o6.2,Zfp384,ortholog_one2many
polr3b,Polr3b,ortholog_one2one
rnf126,Rnf126,ortholog_one2one
tnfsf13b,Tnfsf13b,ortholog_one2one
banf1,Banf1,ortholog_one2one
exorh,Rho,ortholog_one2many
zgc:114041,Slc16a11,ortholog_many2many
CU695215.1,Snord94,ortholog_one2many
TMCC1,Tmcc1,ortholog_one2many
rph3aa,Rph3a,ortholog_one2many
SNORD38A,Snord38a,ortholog_one2one
CSDC2,Csdc2,ortholog_one2many
cdkal1,Cdkal1,ortholog_one2many
zgc:165518,Pzp,ortholog_many2many
zgc:165518,A2ml1,ortholog_many2many
zgc:165518,Mug1,ortholog_many2many
zgc:165518,Mug2,ortholog_many2many
zgc:165518,Gm7298,ortholog_many2many
mtx3,Mtx3,ortholog_one2one
rgmb,Rgmb,ortholog_one2one
CU466287.1,Gm23677,ortholog_one2many
CU466287.1,Gm23947,ortholog_one2many
CU466287.1,Gm22108,ortholog_one2many
CU466287.1,Gm23038,ortholog_one2many
CU466287.1,Gm24798,ortholog_one2many
aldh2.2,Aldh2,ortholog_one2many
zgc:162182,Ogfr,ortholog_one2many
zgc:171929,Ovol2,ortholog_one2one
rock1,Rock1,ortholog_one2one
BX927193.7,Gm54860,ortholog_one2many
slc16a5b,Slc16a5,ortholog_one2many
SGCZ,Sgcz,ortholog_one2one
larp1,Larp1,ortholog_one2one
dlc1,Dlc1,ortholog_one2one
fuz,Fuz,ortholog_one2one
BX649391.1,Gm26109,ortholog_one2many
BX649391.1,Gm22200,ortholog_one2many
CABZ01000633.1,Snord60,ortholog_one2many
BX000985.2,Gm56313,ortholog_one2one
LAMP5,Lamp5,ortholog_one2one
zgc:64201,Prorsd1,ortholog_one2many
CABZ01079663.1,Fgd3,ortholog_one2one
BX649250.1,Gm24289,ortholog_one2many
ntmt1,Ntmt1,ortholog_one2one
plekhm3,Plekhm3,ortholog_one2one
acss2l,Acsm1,ortholog_many2many
acss2l,Acsm4,ortholog_many2many
acss2l,Acsm2,ortholog_many2many
acss2l,Acsm5,ortholog_many2many
CR759830.1,Gm23130,ortholog_one2one
CR847965.1,Gm55354,ortholog_one2one
dre-mir-18c,Mir18,ortholog_one2many
RHO,Rho,ortholog_one2many
CU464066.1,Gm55831,ortholog_one2many
CU464066.1,Gm24399,ortholog_one2many
CU464066.1,Gm26122,ortholog_one2many
CU464066.1,Gm22165,ortholog_one2many
AL954692.1,Gm22811,ortholog_one2many
rapgef5a,Rapgef5,ortholog_one2one
CR381657.6,Gm54860,ortholog_one2many
NUP85,Nup85,ortholog_one2many
PITPNC1,Pitpnc1,ortholog_one2one
CR762411.1,Gm56384,ortholog_one2one
lmbr1,Lmbr1,ortholog_one2one
CABZ01078055.1,Spats2,ortholog_one2one
adgrl1a,Adgrl1,ortholog_one2one
bod1l1,Bod1l,ortholog_one2one
CR388172.2,Gm54860,ortholog_one2many
dre-mir-457a,Mir195a,ortholog_one2one
dre-mir-499,Mir499,ortholog_one2many
mmp25b,Mmp3,ortholog_many2many
mmp25b,Mmp10,ortholog_many2many
mmp25b,Mmp12,ortholog_many2many
mmp25b,Mmp20,ortholog_many2many
mmp25b,Mmp27,ortholog_many2many
rhobtb2b,Rhobtb2,ortholog_one2many
CR854980.1,Nyap1,ortholog_one2one
CR388189.8,Gm24763,ortholog_one2many
CT033790.1,Nampt,ortholog_one2many
BX465195.6,Gm54860,ortholog_one2many
cst14b.1,Csta2,ortholog_one2many
cst14b.1,Cstdc5,ortholog_one2many
cst14b.1,Stfa3,ortholog_one2many
cst14b.1,Stfa1,ortholog_one2many
cst14b.1,Cstdc4,ortholog_one2many
cst14b.1,Cstdc6,ortholog_one2many
cst14b.1,Csta1,ortholog_one2many
cst14b.1,Stfa2,ortholog_one2many
cst14b.1,Csta3,ortholog_one2many
cst14b.1,Stfa2l1,ortholog_one2many
cbln14,Cbln3,ortholog_many2many
kcna2b,Kcna2,ortholog_one2many
tmem230b,Tmem230,ortholog_one2many
hadhb,Hadhb,ortholog_one2one
dre-mir-125b-1,Mir125b-1,ortholog_one2many
dre-mir-125a-2,Mir125a,ortholog_one2many
DDX17,Ddx17,ortholog_one2one
vapal,Vapa,ortholog_one2many
si:ch211-188c16.1,Fyb2,ortholog_one2many
eif2b5,Eif2b5,ortholog_one2one
tfap2b,Tfap2b,ortholog_one2one
CABZ01061591.1,Maml2,ortholog_one2one
si:dkey-43k4.3,1700088E04Rik,ortholog_one2one
afg3l2,Afg3l2,ortholog_one2one
crispld2,Crispld2,ortholog_one2one
CR381647.2,Snord59a,ortholog_many2many
CR381647.2,Gm55458,ortholog_many2many
rnf144b,Rnf144b,ortholog_one2one
hpf1,Hpf1,ortholog_one2one
CABZ01070852.2,2410002F23Rik,ortholog_one2many
bccip,Bccip,ortholog_one2one
ets1,Ets1,ortholog_one2one
nedd8l,Nedd8,ortholog_one2many
ppie,Ppie,ortholog_one2one
fmo5,Fmo9,ortholog_one2many
ptpro,Ptpro,ortholog_one2many
smyhc2,Myh6,ortholog_one2many
SNORD16,Snord16a,ortholog_one2one
zglp1,Zglp1,ortholog_one2one
SNORD36A,Gm24134,ortholog_one2one
pik3c2b,Pik3c2b,ortholog_one2one
vsig8a,Vsig8,ortholog_one2one
DRD5,Drd5,ortholog_one2one
si:ch73-329n5.1,Gp2,ortholog_one2many
c2cd4a,C2cd4b,ortholog_one2many
c2cd4a,C2cd4a,ortholog_one2many
hpxb,Hpx,ortholog_one2one
CR788281.1,Gm24221,ortholog_many2many
CR788281.1,Scarna10,ortholog_many2many
SNORD97,Gm23262,ortholog_one2one
dnajb1a,Dnajb3,ortholog_many2many
dnajb1a,4930503B20Rik,ortholog_many2many
dnajb1a,Dnajb1,ortholog_many2many
dnajb1a,Dnajb8,ortholog_many2many
dnajb1a,Dnajb7,ortholog_many2many
lig3,Lig3,ortholog_one2one
TATDN3,Tatdn3,ortholog_one2one
dre-mir-489,Mir489,ortholog_one2one
tirap,Tirap,ortholog_one2one
mir140,Mir140,ortholog_one2one
CU693368.1,Gm23202,ortholog_one2one
ift27,Ift27,ortholog_one2one
dre-mir-130b,Mir130b,ortholog_one2one
CU459056.1,6430550D23Rik,ortholog_many2many
fubp3,Fubp3,ortholog_one2one
BNC1,Bnc1,ortholog_one2one
abhd13,Abhd13,ortholog_one2one
LO017650.1,Cdh10,ortholog_one2many
acvr2ab,Acvr2a,ortholog_one2many
capn15,Capn15,ortholog_one2one
CT030738.1,Gm55151,ortholog_one2many
CT030738.1,Gm56156,ortholog_one2many
CT030738.1,Gm55129,ortholog_one2many
dgkab,Dgka,ortholog_one2many
nat14,Nat14,ortholog_one2one
ppiab,Ppia,ortholog_many2many
nhsa,Nhs,ortholog_one2many
BX004779.1,Gm25416,ortholog_many2many
BX004779.1,Gm23025,ortholog_many2many
BX004779.1,Gm24887,ortholog_many2many
BX004779.1,Gm22663,ortholog_many2many
BX004779.1,Gm22019,ortholog_many2many
BX004779.1,Gm56024,ortholog_many2many
BX004779.1,Gm54684,ortholog_many2many
BX004779.1,Gm25364,ortholog_many2many
BX004779.1,Gm22336,ortholog_many2many
dre-let-7b,Mirlet7b,ortholog_one2many
CU929150.2,Plscr4,ortholog_many2many
CU929150.2,Plscr3,ortholog_many2many
tmem130,Tmem130,ortholog_one2one
CABZ01058333.1,Rnf213,ortholog_one2many
casr,Casr,ortholog_one2one
hmgb1a,Hmgb1,ortholog_one2many
baiap2l1b,Baiap2l1,ortholog_one2many
gnb4b,Gnb4,ortholog_one2many
dhx29,Dhx29,ortholog_one2one
acox1,Acox1,ortholog_one2one
tmco3,Tmco3,ortholog_one2one
tgfb3,Tgfb3,ortholog_one2one
creb3l3b,Creb3l3,ortholog_one2many
gpaa1,Gpaa1,ortholog_one2one
nipsnap2,Nipsnap2,ortholog_one2one
sycn.3,Sycn,ortholog_one2many
FO704786.1,Samd14,ortholog_one2one
arhgdia,Arhgdia,ortholog_one2one
pappaa,Pappa,ortholog_one2many
dtwd2,Dtwd2,ortholog_one2one
pax7a,Pax7,ortholog_one2many
HPDL,Hpdl,ortholog_one2many
gramd1bb,Gramd1b,ortholog_one2many
CABZ01099833.1,Map4k1,ortholog_one2one
NDUFB1,Ndufb1,ortholog_one2one
CABZ01046980.1,Tln2,ortholog_one2many
srebf1,Srebf1,ortholog_one2one
tpcn2,Tpcn2,ortholog_one2one
apbb3,Apbb3,ortholog_one2one
sall4,Sall4,ortholog_one2one
n6amt1,N6amt1,ortholog_one2one
FP325130.1,Flnb,ortholog_one2many
syt17,Syt17,ortholog_one2one
aqr,Aqr,ortholog_one2one
tmigd1,Tmigd1,ortholog_one2one
dre-mir-124-3,Mir124a-2,ortholog_one2one
dre-mir-10b-1,Mir10b,ortholog_one2one
phospho2,Phospho2,ortholog_one2one
irx1a,Irx1,ortholog_one2one
dre-mir-375-1,Mir375,ortholog_one2many
CABZ01113192.1,Son,ortholog_one2many
CR762483.1,Ppbp,ortholog_one2many
pde9al,Pde9a,ortholog_one2many
tfdp1b,Tfdp1,ortholog_one2many
fgd5a,Fgd5,ortholog_one2many
CR759830.2,Snord100,ortholog_one2one
srp14,Srp14,ortholog_one2one
ccl27b,Ccl27b,ortholog_many2many
ccl27b,Ccl28,ortholog_many2many
ccl27b,Gm13306,ortholog_many2many
ccl27b,Ccl27a,ortholog_many2many
trib1,Trib1,ortholog_one2one
CABZ01071056.1,Cnnm3,ortholog_one2one
idh2,Idh2,ortholog_one2one
ap1g1,Ap1g1,ortholog_one2one
usp37,Usp37,ortholog_one2one
slc1a5,Slc1a5,ortholog_one2one
CR381531.2,Dpp10,ortholog_one2one
rps26l,Rps26,ortholog_one2many
nap1l1,Nap1l1,ortholog_one2one
zgc:158376,Fbxl19,ortholog_many2many
SMIM10,Smim10l2a,ortholog_one2many
SMIM10,Smim10l1,ortholog_one2many
BX640522.1,Septin4,ortholog_one2many
CABZ01086812.1,Slc2a9,ortholog_one2one
znf513b,Zfp513,ortholog_one2many
atxn3,Atxn3,ortholog_one2one
nsmaf,Nsmaf,ortholog_one2one
RASSF10,Rassf10,ortholog_one2one
wdr41,Wdr41,ortholog_one2one
mtss1lb,Mtss2,ortholog_one2many
SRL,Srl,ortholog_one2many
ATP8A1,Atp8a1,ortholog_one2many
bloc1s5,Bloc1s5,ortholog_one2one
BX276107.1,Klhl33,ortholog_one2one
ddb1,Ddb1,ortholog_one2one
LO018564.1,Dock2,ortholog_one2many
vgll3,Vgll3,ortholog_one2one
CABZ01063543.1,Slc12a2,ortholog_one2many
cse1l,Cse1l,ortholog_one2one
vent,Dlx4,ortholog_many2many
lrrc4ca,Lrrc4c,ortholog_one2many
CFAP90,Cfap90,ortholog_one2one
CABZ01090890.1,Atf6b,ortholog_one2one
CABZ01085052.1,Eif4g1,ortholog_one2many
LO017711.1,Sorcs1,ortholog_one2one
snw1,Snw1,ortholog_one2one
rgrb,Rgr,ortholog_one2many
map1b,Map1b,ortholog_one2one
phtf2,Phtf2,ortholog_one2one
ANKRD50,Ankrd50,ortholog_one2many
CABZ01033205.1,Tm4sf20,ortholog_one2one
efr3bb,Efr3b,ortholog_one2many
rab27a,Rab27a,ortholog_one2one
SAMD12,Samd12,ortholog_one2one
CABZ01075521.1,Tmem241,ortholog_one2many
CFAP68,Cfap68,ortholog_one2one
b3gat1b,Gm1110,ortholog_many2many
b3gat1b,Glb1l2,ortholog_many2many
b3gat1b,Glb1l3,ortholog_many2many
ambra1a,Ambra1,ortholog_one2many
zgc:101785,Anxa8,ortholog_many2many
zgc:101785,Anxa13,ortholog_many2many
zgc:101785,Anxa10,ortholog_many2many
zgc:101785,Anxa9,ortholog_many2many
CNNM4,Cnnm4,ortholog_one2many
chchd6b,Chchd6,ortholog_one2many
CABZ01073795.1,Ifi44l,ortholog_many2many
CABZ01073795.1,Ifi44,ortholog_many2many
BX511129.1,Gm26243,ortholog_one2many
RPS17,Rps17,ortholog_one2many
BX323596.2,Cxcl9,ortholog_one2many
BX000477.3,Gm23055,ortholog_one2many
eif4e1b,Eif4e1b,ortholog_one2one
MIR206,Mir206,ortholog_one2many
fam219b,Fam219b,ortholog_one2one
dre-mir-219-1,Mir219a-1,ortholog_many2many
dre-mir-219-1,Mir219a-2,ortholog_many2many
CABZ01064472.1,Sema4d,ortholog_one2one
eif4e2,Eif4e2,ortholog_one2one
pigs,Pigs,ortholog_one2one
myo7aa,Myo7a,ortholog_one2many
PRMT8,Prmt8,ortholog_one2many
CR936977.2,Nectin3,ortholog_one2many
stim2a,Stim2,ortholog_one2many
marveld1,Marveld1,ortholog_one2one
ACVR1C,Acvr1c,ortholog_one2one
aaas,Aaas,ortholog_one2one
ino80da,Ino80d,ortholog_one2many
zmp:0000001114,St14,ortholog_one2one
crebl2,Crebl2,ortholog_one2one
rnf32,Rnf32,ortholog_one2one
itchb,Itch,ortholog_one2many
rufy3,Rufy3,ortholog_one2one
npl,Npl,ortholog_one2one
yy1b,Yy1,ortholog_many2many
yy1b,Yy2,ortholog_many2many
AREL1,Arel1,ortholog_one2one
CABZ01079080.1,Pde2a,ortholog_one2many
CR854927.4,Gstk1,ortholog_one2many
nbr1b,Nbr1,ortholog_one2many
SNORD83A,Gm55357,ortholog_one2one
lman2lb,Lman2l,ortholog_one2many
plekhg5b,Plekhg5,ortholog_one2many
KIF1C,Kif1c,ortholog_one2many
xrcc5,Xrcc5,ortholog_one2one
USP30,Usp30,ortholog_one2many
fis1,Fis1,ortholog_one2one
trappc2,Trappc2b,ortholog_one2one
cldn10b,Cldn10,ortholog_one2many
zgc:175280,Slc7a13,ortholog_many2many
zgc:175280,AU018091,ortholog_many2many
zmp:0000000624,3110082I17Rik,ortholog_one2one
klhdc3,Klhdc3,ortholog_one2one
CABZ01085887.1,Phactr1,ortholog_one2many
mios,Mios,ortholog_one2one
lima1a,Lima1,ortholog_one2one
lipcb,Lipc,ortholog_one2many
CABZ01074298.1,Ern2,ortholog_many2many
dre-mir-218b,Mir218-1,ortholog_one2one
XKR4,Xkr4,ortholog_one2one
dre-mir-210,Mir210,ortholog_one2one
dpf3,Dpf3,ortholog_one2one
zmp:0000000521,Gm20747,ortholog_many2many
zmp:0000000521,Gm20914,ortholog_many2many
zmp:0000000521,Gm20830,ortholog_many2many
zmp:0000000521,Gm21454,ortholog_many2many
zmp:0000000521,Spin2f,ortholog_many2many
zmp:0000000521,Gm20812,ortholog_many2many
zmp:0000000521,Gm29049,ortholog_many2many
zmp:0000000521,Gm20773,ortholog_many2many
zmp:0000000521,Gm20873,ortholog_many2many
zmp:0000000521,Gm20918,ortholog_many2many
zmp:0000000521,Gm20737,ortholog_many2many
zmp:0000000521,Spin4,ortholog_many2many
zmp:0000000521,Gm20877,ortholog_many2many
zmp:0000000521,Gm20852,ortholog_many2many
zmp:0000000521,Spin2c,ortholog_many2many
zmp:0000000521,Gm20809,ortholog_many2many
zmp:0000000521,Gm21310,ortholog_many2many
zmp:0000000521,Gm21118,ortholog_many2many
zmp:0000000521,Gm5926,ortholog_many2many
zmp:0000000521,Gm21854,ortholog_many2many
zmp:0000000521,Gm21244,ortholog_many2many
zmp:0000000521,Gm20924,ortholog_many2many
zmp:0000000521,Gm20826,ortholog_many2many
zmp:0000000521,Ssty2,ortholog_many2many
zmp:0000000521,Gm20854,ortholog_many2many
zmp:0000000521,Gm20816,ortholog_many2many
zmp:0000000521,Gm21812,ortholog_many2many
zmp:0000000521,Gm20807,ortholog_many2many
zmp:0000000521,Gm20823,ortholog_many2many
zmp:0000000521,Gm20772,ortholog_many2many
zmp:0000000521,Spin2d,ortholog_many2many
zmp:0000000521,Gm20865,ortholog_many2many
zmp:0000000521,Gm21719,ortholog_many2many
zmp:0000000521,Gm21440,ortholog_many2many
zmp:0000000521,Gm21943,ortholog_many2many
zmp:0000000521,Gm20806,ortholog_many2many
zmp:0000000521,Spin2e,ortholog_many2many
zmp:0000000521,Gm20831,ortholog_many2many
zmp:0000000521,Gm21721,ortholog_many2many
zmp:0000000521,Gm28171,ortholog_many2many
zmp:0000000521,Gm20917,ortholog_many2many
zmp:0000000521,Gm20828,ortholog_many2many
zmp:0000000521,Gm21394,ortholog_many2many
zmp:0000000521,Gm21637,ortholog_many2many
zmp:0000000521,Gm21292,ortholog_many2many
zmp:0000000521,Gm20821,ortholog_many2many
zmp:0000000521,Gm20777,ortholog_many2many
zmp:0000000521,Gm20795,ortholog_many2many
zmp:0000000521,Gm20909,ortholog_many2many
zmp:0000000521,Gm29424,ortholog_many2many
zmp:0000000521,Spin1,ortholog_many2many
zmp:0000000521,Gm20834,ortholog_many2many
zmp:0000000521,Spin2g,ortholog_many2many
zmp:0000000521,Gm21425,ortholog_many2many
zmp:0000000521,Gm21874,ortholog_many2many
zmp:0000000521,Gm20825,ortholog_many2many
zmp:0000000521,Gm20815,ortholog_many2many
zmp:0000000521,Ssty1,ortholog_many2many
zmp:0000000521,Gm20738,ortholog_many2many
zmp:0000000521,Gm21778,ortholog_many2many
zmp:0000000521,Gm20822,ortholog_many2many
zmp:0000000521,Gm20867,ortholog_many2many
gpr1,Cmklr2,ortholog_one2one
hrh2a,Hrh2,ortholog_one2one
lars1a,Lars,ortholog_one2many
socs7,Socs7,ortholog_one2one
cep120,Cep120,ortholog_one2one
tbca,Tbca,ortholog_one2one
FO834857.1,Tgif2,ortholog_one2one
pax3b,Pax3,ortholog_one2many
psmd2,Psmd2,ortholog_one2many
cebpb,Cebpb,ortholog_one2one
SAMD5,Samd5,ortholog_one2one
arhgap42b,Arhgap42,ortholog_one2many
GAN,Gan,ortholog_one2one
ryr1b,Ryr1,ortholog_one2many
dre-mir-193a-2,Mir193a,ortholog_one2many
fbln1,Fbln1,ortholog_one2one
cnot8,Cnot8,ortholog_one2one
dre-mir-9-7,Mir9-2,ortholog_one2many
FQ311908.1,Slc16a2,ortholog_one2one
zswim6,Zswim6,ortholog_one2one
mcm4,Mcm4,ortholog_one2one
map3k7cl,Map3k7cl,ortholog_one2one
lrit1b,Lrit1,ortholog_one2many
zgc:194275,Plaat1,ortholog_one2many
nme2b.1,Nme1,ortholog_one2many
limk1a,Limk1,ortholog_one2many
stoml2,Stoml2,ortholog_one2one
dusp16,Dusp16,ortholog_one2one
sytl2a,Sytl2,ortholog_one2one
wwc1,Wwc1,ortholog_one2one
mrps9,Mrps9,ortholog_one2one
pou4f3,Pou4f3,ortholog_one2one
irf1b,Irf1,ortholog_one2one
FO834800.1,Rnf31,ortholog_one2many
CABZ01084273.1,Tmem179,ortholog_one2many
tfr2,Tfr2,ortholog_one2one
myadml2,Myadml2,ortholog_one2one
bahcc1a,Bahcc1,ortholog_one2many
zgc:92161,Cbr3,ortholog_many2many
zgc:92161,Hsd11b1,ortholog_many2many
zgc:92161,Dhrs2,ortholog_many2many
zgc:92161,Dhrs4,ortholog_many2many
LPL,Lpl,ortholog_one2many
CABZ01071848.1,Slc17a1,ortholog_many2many
hoxc11b,Hoxd11,ortholog_one2many
cfap206,Cfap206,ortholog_one2one
gatc,Gatc,ortholog_one2one
brinp1,Brinp1,ortholog_one2one
PLXNA1,Plxna1,ortholog_one2many
agpat2,Agpat2,ortholog_one2one
lman2la,Lman2l,ortholog_one2many
trim24,Trim24,ortholog_one2one
BX601644.2,Il2rg,ortholog_many2many
BX601644.2,Il27ra,ortholog_many2many
dbn1,Dbn1,ortholog_one2one
iqgap3,Iqgap3,ortholog_one2one
NPFFR2,Npffr2,ortholog_one2many
CABZ01071972.1,Met,ortholog_one2many
cyba,Cyba,ortholog_one2one
tmx1,Tmx1,ortholog_one2one
tmem248,Tmem248,ortholog_one2one
hivep2b,Hivep2,ortholog_one2many
AXL,Axl,ortholog_one2one
smoc1,Smoc1,ortholog_one2one
dre-mir-216a,Mir216a,ortholog_one2many
prmt5,Prmt5,ortholog_one2one
acer2,Acer2,ortholog_one2one
CU467861.3,Gm50452,ortholog_one2many
BX957326.1,Snora34,ortholog_one2one
kntc1,Kntc1,ortholog_one2one
slc18a3b,Slc18a3,ortholog_one2many
dntt,Dntt,ortholog_one2one
CDK2AP1,Cdk2ap1rt,ortholog_one2many
CDK2AP1,Cdk2ap1,ortholog_one2many
dcc,Dcc,ortholog_one2one
SCYL2,Scyl2,ortholog_one2one
mdh2,Mdh2,ortholog_one2one
megf6b,Megf6,ortholog_one2many
CR847546.1,Rmrp,ortholog_one2one
slc15a1a,Slc15a1,ortholog_one2many
psmb11b,Psmb11,ortholog_one2many
F2RL2,F2rl2,ortholog_one2many
XRCC2,Xrcc2,ortholog_one2one
FP101887.3,Snord52,ortholog_one2many
CR936322.2,Gm22884,ortholog_many2many
CR936322.2,Gm25215,ortholog_many2many
CR936322.2,Gm26130,ortholog_many2many
CABZ01079818.1,Kcnj4,ortholog_one2one
CABZ01044099.1,Ptprm,ortholog_one2many
nots,Pga5,ortholog_many2many
dre-mir-18a,Mir18,ortholog_one2many
dre-mir-21-1,Mir21a,ortholog_one2many
dre-mir-129-4,Mir129b,ortholog_one2many
fam193b,Fam193b,ortholog_one2one
numa1,Numa1,ortholog_one2one
CU638697.2,Gm54625,ortholog_one2many
gpsm1b,Gpsm1,ortholog_one2one
esama,Esam,ortholog_one2many
hgsnat,Hgsnat,ortholog_one2one
scgn,Scgn,ortholog_one2one
c1d,C1d,ortholog_one2one
slc52a3,Slc52a3,ortholog_one2one
si:ch73-267c23.10,Serinc3,ortholog_one2many
si:ch211-157p22.10,Tmem116,ortholog_one2one
foxk2,Foxk2,ortholog_one2many
prrc2c,Prrc2c,ortholog_one2one
CABZ01109019.1,Gprc5d,ortholog_one2many
CABZ01109019.1,Gprc5a,ortholog_one2many
dre-mir-22a,Mir22,ortholog_one2many
adamts5,Adamts5,ortholog_one2one
CABZ01113816.1,Prorsd1,ortholog_one2many
mapkapk3,Mapkapk3,ortholog_one2one
SLC5A7,Slc5a7,ortholog_one2many
tril,Tril,ortholog_one2one
tmem107,Tmem107,ortholog_one2one
pigh,Pigh,ortholog_one2one
GGT7,Ggt7,ortholog_one2one
fbxo33,Fbxo33,ortholog_one2one
sik3,Sik3,ortholog_one2one
apeh,Apeh,ortholog_many2many
zmp:0000001127,Il12a,ortholog_one2many
dcun1d2b,Dcun1d2,ortholog_one2many
bag6,Bag6,ortholog_one2many
mbnl1,Mbnl1,ortholog_one2one
exosc7,Exosc7,ortholog_one2one
wnt7ab,Wnt7a,ortholog_one2many
tbxa2r,Tbxa2r,ortholog_one2one
TULP1,Tulp1,ortholog_one2many
lrrc51,Lrrc51,ortholog_one2one
mfsd1,Mfsd1,ortholog_one2one
faslg,Fasl,ortholog_one2one
rnf170,Rnf170,ortholog_one2one
zgc:63587,Septin14,ortholog_many2many
prpsap1,Prpsap1,ortholog_one2one
LO018585.2,Grik5,ortholog_one2many
si:ch73-106k19.2,Glyatl3,ortholog_many2many
si:ch73-106k19.2,Gm4952,ortholog_many2many
si:ch73-106k19.2,Keg1,ortholog_many2many
si:ch73-106k19.2,Glyat,ortholog_many2many
CABZ01112387.1,Myh9,ortholog_one2many
aanat1,Aanat,ortholog_one2many
cckb,Cck,ortholog_one2many
CU462878.2,Krtcap3,ortholog_one2one
CABZ01038699.1,Arsg,ortholog_one2many
zgc:153913,Lrtm2,ortholog_one2many
nptna,Nptn,ortholog_one2many
zmp:0000001102,Slc22a7,ortholog_one2many
aamdc,Aamdc,ortholog_one2one
pgs1,Pgs1,ortholog_one2one
fam89a,Fam89a,ortholog_one2one
