Gene name,Human gene name,Human homology type
dre-mir-365-3,MIR365B,ortholog_one2many
sco1,,
CR848724.1,,
gal3st1a,,
BX640472.1,,
CR933860.1,,
dre-mir-138-1,MIR138-1,ortholog_one2many
dre-mir-138-1,MIR138-2,ortholog_one2many
CR388050.1,,
fgfbp1b,FGFBP1,ortholog_one2many
CU693455.1,,
AL929536.3,,
dre-mir-222a,MIR222,ortholog_one2one
CT955987.1,,
dre-mir-27e,,
CABZ01044047.1,,
AL954846.1,,
CR318604.1,,
AL929029.17,RNU1-21P,ortholog_many2many
AL929029.17,RNU1-46P,ortholog_many2many
AL929029.17,RNVU1-32,ortholog_many2many
BX897692.2,,
CU462848.1,,
CR954296.1,,
CABZ01079630.1,,
si:rp71-81e14.2,,
AL929345.1,,
BX664719.1,,
BX248127.1,,
CU367852.9,,
CU367852.3,,
CR759907.3,,
BX901956.3,,
AL929392.2,,
BX248136.1,SNORD94,ortholog_one2many
CU639469.2,,
CABZ01000633.2,,ortholog_many2many
CABZ01000633.2,,ortholog_many2many
CABZ01000633.2,SNORD60,ortholog_many2many
BX640476.1,,
BX323550.3,,
BX469912.4,,
CU459082.1,,
CABZ01102170.1,RCAN1,ortholog_one2many
BX571711.15,,
CU571320.1,,
rpe65a,RPE65,ortholog_one2many
CABZ01017718.7,,
BX005044.1,,
BX088712.12,,
gbx2,,
BX855613.1,RNU6-346P,ortholog_one2many
BX890597.1,,
AL645792.3,,
FP016144.1,,
BX005361.4,,
CR450785.12,,
BX908777.6,,
CU394254.1,,
BX664605.2,RNU6-346P,ortholog_one2many
zeb2a,,
BX901897.1,,
dre-mir-2197,,
BX663612.1,,
dre-mir-301b,MIR301A,ortholog_one2many
BX664750.6,,
CR356227.2,,
dre-mir-130c-1,,
snx13,SNX13,ortholog_one2one
dre-mir-430b-1,,
AL935334.1,,
nicn1,,
CU570797.2,,
dre-mir-2198,,
homer3a,,
SNORD54,SNORD54,ortholog_one2one
iscub,,
dre-mir-135c-1,MIR135B,ortholog_one2many
dre-mir-2185-1,,
gig2g,,
epha2a,,
RAMP3,RAMP3,ortholog_one2one
gpr153,GPR153,ortholog_one2one
CABZ01068469.1,UPF2,ortholog_one2one
etv5a,,
CR933000.1,,
CR847534.1,,
hmox2b,,
dnal4a,,
CABZ01068499.1,CRISP1,ortholog_many2many
CABZ01068499.1,GLIPR1L1,ortholog_many2many
CABZ01068499.1,GLIPR1L2,ortholog_many2many
itpr3,,
cltcl1,CLTCL1,ortholog_one2one
CABZ01067150.2,,
lrp8,,
CR383669.6,,
CR405710.1,FITM1,ortholog_one2many
zbtb22a,ZBTB22,ortholog_one2many
ctnnbl1,CTNNBL1,ortholog_one2one
med7,,
pcsk7,PCSK7,ortholog_one2one
rnf168,RNF168,ortholog_one2one
BX548019.1,,
ago3a,AGO3,ortholog_one2many
ghrh,,
rassf2a,,
dis3l,,
ints2,,
prkar2ab,PRKAR2A,ortholog_one2many
tmem177,,
LO018437.2,RYR3,ortholog_one2many
CABZ01078120.1,,
AL953907.2,,
AL929222.3,,
CABZ01088049.1,ERMP1,ortholog_one2many
zgc:153733,,
itgb1b.1,ITGB1,ortholog_one2many
wdr45,WDR45,ortholog_one2one
hsd20b2,,
fndc3a,FNDC3A,ortholog_one2one
ak1,AK1,ortholog_one2one
cplx2,CPLX1,ortholog_one2many
ncapg,,
si:ch73-71d17.1,,
nfya,,
BX569796.4,,
mmp23bb,MMP10,ortholog_many2many
mmp23bb,MMP12,ortholog_many2many
mmp23bb,MMP3,ortholog_many2many
mmp23bb,MMP26,ortholog_many2many
CR847539.2,,
rrp1,RRP1B,ortholog_one2many
rrp1,RRP1,ortholog_one2many
fgf12b,FGF12,ortholog_one2many
zgc:77151,,
CR450686.4,,
ppp1r3b,,
pllp,,
CABZ01061894.1,EIF4G1,ortholog_one2many
agap2,AGAP2,ortholog_one2one
CABZ01002523.3,,
stk11ip,,
BX511261.1,,
fabp10a,,
CR388206.14,RNU1-21P,ortholog_many2many
CR388206.14,RNU1-46P,ortholog_many2many
CR388206.14,RNVU1-32,ortholog_many2many
gpr85,,
f3a,,
CR749775.1,,
si:ch73-42p12.2,,
epn3a,,
CU499336.2,,
CR391943.1,,
CR753817.1,,
CR853296.2,,
nepro,,
CT025546.1,,
fhl1a,,
zgc:174353,,
krt8,,
mogat3a,MOGAT1,ortholog_one2one
pla2g6,,
BX470123.1,,
csnk1e,,
LO017835.1,TP53INP2,ortholog_one2many
CR812847.5,,
CABZ01055347.1,CPT1C,ortholog_one2many
srfb,SRF,ortholog_one2many
AL954150.1,,
zbtb42,,
f11r.2,,
LO017852.3,,
CABZ01033309.2,,
ms4a17a.11,MS4A1,ortholog_many2many
ms4a17a.11,MS4A7,ortholog_many2many
ms4a17a.11,MS4A6E,ortholog_many2many
ms4a17a.11,MS4A6A,ortholog_many2many
ms4a17a.11,MS4A14,ortholog_many2many
ms4a17a.11,MS4A2,ortholog_many2many
ms4a17a.11,MS4A10,ortholog_many2many
ms4a17a.11,MS4A18,ortholog_many2many
ms4a17a.11,MS4A13,ortholog_many2many
ms4a17a.11,MS4A5,ortholog_many2many
ms4a17a.11,MS4A15,ortholog_many2many
gtf2a1l,GTF2A1L,ortholog_one2one
rgs4,,
SLC6A13,SLC6A13,ortholog_one2one
BX571852.1,,
CU467013.2,,
mlpha,,
dtx2,,
pcmtd1,PCMTD1,ortholog_one2one
BX000700.14,,
nipal3,,
med12,,
CU138512.1,,
cldn10l2,,
AL732629.1,,
KCNJ10,KCNJ10,ortholog_one2many
BX908777.3,,
chordc1b,CHORDC1,ortholog_one2many
BX942815.5,RNU6-1012P,ortholog_one2many
gjd1a,,
pcm1,,
bhlha9,,
tlr4bb,,
BX640588.1,,
BX942815.3,,
BX000477.6,,
bmf1,,
BX004842.1,,
gpc6b,GPC6,ortholog_one2many
dre-mir-15c,MIR15B,ortholog_one2one
picalma,,
nitr1f,TRAV34,ortholog_many2many
nitr1f,TRAV30,ortholog_many2many
nitr1f,TRAV13-2,ortholog_many2many
nitr1f,TRAV13-1,ortholog_many2many
nitr1f,TRAV5,ortholog_many2many
nitr1f,TRAV17,ortholog_many2many
nitr1f,TRAV38-1,ortholog_many2many
nitr1f,TRAV38-2DV8,ortholog_many2many
nitr1f,TRAC,ortholog_many2many
nitr1f,TRAV26-1,ortholog_many2many
nitr1f,TRAV4,ortholog_many2many
nitr1f,TRAV10,ortholog_many2many
nitr1f,TRAV26-2,ortholog_many2many
nitr1f,TRAV21,ortholog_many2many
nitr1f,TRAV20,ortholog_many2many
nitr1f,TRAV7,ortholog_many2many
nitr1f,TRAV36DV7,ortholog_many2many
nitr1f,TRAV1-2,ortholog_many2many
nitr1f,TRAV1-1,ortholog_many2many
nitr1f,TRAV24,ortholog_many2many
zswim8,,
BX511311.5,,
LO017799.1,,
pdcd10a,,
rpl10,,
BX664721.1,TRIM28,ortholog_one2many
kitb,,
CR790388.2,,
CU929317.2,,
crygm2f,,
zgc:101699,PLA2G4C,ortholog_one2many
CR339054.7,,
CU915778.1,,
fam124b,FAM124B,ortholog_one2one
opn4a,,
FO704758.2,,
brf1b,,
adra2c,,
zgc:77748,,
SLC39A11,SLC39A11,ortholog_one2one
tas2r200.2,,
dis3,,
notum1b,NOTUM,ortholog_one2many
cox7a1,,
arid3c,,
tsen34,,
si:dkey-33c12.12,,
slco4a1,SLCO4A1,ortholog_one2one
si:ch211-207i20.2,,
si:ch211-275j6.5,,
cirbpa,,
plvapb,,
AL929596.1,,
CR753900.1,,
lmod3,,
slc4a3,SLC4A3,ortholog_one2one
CABZ01112732.1,,
BX005238.2,,
metrnla,METRNL,ortholog_one2many
c2cd5,C2CD5,ortholog_one2one
CABZ01074304.1,USP4,ortholog_one2one
BX548011.1,,
HUS1B,HUS1B,ortholog_one2many
HUS1B,HUS1,ortholog_one2many
ccdc137,,
CABZ01054394.1,,
hspa12a.3,,
CU570800.3,,
BX908804.2,,
BX247906.1,,
gnrhr4,,
gsta.1,,
CR354385.1,,
CR846087.3,,
ponzr2,,
BX511186.1,,
BX510647.1,,
fbxo43,FBXO43,ortholog_one2one
CT573103.1,,
CU326366.2,,
msc,MSC,ortholog_one2one
AL929090.1,,
CABZ01109481.1,DOCK2,ortholog_one2many
chst3b,CHST3,ortholog_one2many
BX005027.1,,
tph2,,
CR339059.2,,
CU019662.3,,
BX897669.1,,
ctxn3,,
CABZ01053213.1,,
si:zfos-932h1.3,ZNF275,ortholog_one2many
CABZ01067581.1,MYT1L,ortholog_one2many
BX897727.1,,
CABZ01087224.1,,
CR513783.1,,
CR407600.1,,
BX088712.3,RNU1-21P,ortholog_many2many
BX088712.3,RNU1-46P,ortholog_many2many
BX088712.3,RNVU1-32,ortholog_many2many
tomm20a,TOMM20,ortholog_one2one
CT027552.1,,
FQ377940.1,,
FO904901.1,,
CU024870.3,,
zgc:163061,H1-6,ortholog_many2many
CCDC134,CCDC134,ortholog_one2many
BX571850.1,,
BX005006.1,,
CT573303.1,,
CR450764.10,,
ndr2,,
AL935193.1,,
psma2,PSMA2,ortholog_one2many
CT998554.1,,
tegt,TMBIM6,ortholog_one2one
iars1,IARS1,ortholog_one2one
CU179717.1,,
nectin1a,,
osbpl2b,,
CABZ01034722.1,,
tp53bp2b,,
AL929195.4,,
BX571800.2,,
BX324216.1,,
qrich1,,
FP243388.2,,
FO904861.1,,
itgb5,,
fgd4b,FGD4,ortholog_one2many
rpia,,
FP074902.5,,ortholog_many2many
FP074902.5,SNORA3A,ortholog_many2many
BX908777.8,RNU6-1012P,ortholog_one2many
abhd17ab,,
CU469540.1,SNORA75B,ortholog_many2many
CU469540.1,SNORA75,ortholog_many2many
CU469540.1,SNORA75,ortholog_many2many
CU469540.1,SNORA75,ortholog_many2many
CU469540.1,SNORA75,ortholog_many2many
CU469540.1,SNORA75,ortholog_many2many
CU469540.1,SNORA75,ortholog_many2many
CU469540.1,SNORA75,ortholog_many2many
prune2,,
cyb5d2,,
CU929379.1,,
CR388102.1,,
zgc:194224,C1orf131,ortholog_one2one
MFAP4,MFAP4,ortholog_one2many
BX649290.1,,
AL929282.1,SCARNA2,ortholog_one2one
si:dkey-27b3.2,,
grk6,GRK6,ortholog_one2one
dre-mir-99-1,MIR99A,ortholog_one2many
vwa8,,
dre-mir-430c-1,,
slc32a1,SLC32A1,ortholog_one2one
dre-mir-184-2,MIR184,ortholog_one2many
nob1,NOB1,ortholog_one2one
iffo2a,,
ppp2r5ca,,
dre-mir-181c,,
smug1,SMUG1,ortholog_one2one
BX510913.4,,
tmtc1,,
tor1l1,TOR1A,ortholog_many2many
tor1l1,TOR1B,ortholog_many2many
CR854832.2,,
c1r,,
fut10,FUT10,ortholog_one2one
cacna1fb,,
BX510996.1,,
slc20a1a,,
gnb3a,,
shbg,,
rbm19,,
rcvrna,,
tmem69,,
pyroxd1,PYROXD1,ortholog_one2one
creld2,,
pnpla3,PNPLA3,ortholog_one2one
telo2,,
CABZ01080375.1,,
CT030017.2,CLEC4D,ortholog_many2many
CT030017.2,CLEC4M,ortholog_many2many
CT030017.2,CLEC4G,ortholog_many2many
CT030017.2,CLEC6A,ortholog_many2many
CT030017.2,CD207,ortholog_many2many
CT030017.2,CLEC4A,ortholog_many2many
CT030017.2,CD209,ortholog_many2many
CT030017.2,CLEC4C,ortholog_many2many
CT030017.2,FCER2,ortholog_many2many
CABZ01071903.1,,
bmpr1bb,BMPR1B,ortholog_one2many
G3BP2,G3BP2,ortholog_one2many
CT573817.1,,
LO018584.1,PLA2G4C,ortholog_one2many
p2rx7,,
rpl5b,,
erich2,ERICH2,ortholog_one2one
inha,INHA,ortholog_one2one
BX942821.1,,
BX537120.1,,
BX664625.6,,
itfg1,,
mrps2,MRPS2,ortholog_one2one
mia,MIA,ortholog_one2one
si:ch1073-185p12.2,,
LO017791.1,,
PAOX,PAOX,ortholog_one2many
CR339041.2,FCGRT,ortholog_many2many
CR339041.2,MICA,ortholog_many2many
CR339041.2,MR1,ortholog_many2many
CR339041.2,MICB,ortholog_many2many
CR339041.2,AZGP1,ortholog_many2many
CR339041.2,HFE,ortholog_many2many
CABZ01046088.1,HPS5,ortholog_one2many
gbe1a,,
zgc:162154,,
CR381673.2,,
FP085398.1,TMEM268,ortholog_one2one
gprc5c,GPRC5C,ortholog_one2one
CU019662.1,,
CR450764.13,,
pimr160,,
sco1,SCO1,ortholog_one2one
si:dkey-17m8.1,,
hist2h2l,,
zgc:136461,,
CR456684.1,,
chtf8,,
CT573356.1,,
CABZ01057751.1,,
gnrhr2,,
,ANGPTL2,ortholog_many2many
,FGA,ortholog_many2many
arfip1,,
acp7,ACP7,ortholog_one2one
tmem107,TMEM128,ortholog_one2one
CABZ01002521.2,,
si:dkey-34d22.1,,
CR385077.1,,
hip1,,
AL844521.1,,
CR753816.1,,
POLR2E,POLR2E,ortholog_one2many
med19a,,
AL929330.1,,
ss18,SS18,ortholog_one2one
cpeb4a,,
atg12,,
klhl17,,
rgcc,,
erc1a,,
tmem42b,TMEM42,ortholog_one2many
CABZ01048582.1,,
FP236789.1,,
pms2,,
yipf4,,
FO744883.1,,
bora,,
BX908777.10,,
prdm9,,
CU467865.1,,
FP236318.5,,
BX296551.4,,
BX005389.1,,
CR786581.8,,
BX005252.1,,
crx,,
CU104731.1,,
fam183a,,
AL929029.4,,
CT583728.27,,
rpl12,,
BX927290.1,,
BX323035.3,,
BX572077.3,,
nfyc,NFYC,ortholog_one2one
cnpy2,,
fmo5,,
xrcc6,,
CU467923.1,,
stat5a,,
CT573453.1,,
CABZ01065416.1,,
FP015850.1,,
CR388390.6,,
gspt1,,
BX571711.12,,
clcn3,,
man1b1b,,
CABZ01080568.1,DNAJA4,ortholog_one2one
BX950188.2,,
si:dkey-30g5.1,,
BX000477.7,,
numbl,,
CT573489.1,,
pfkmb,,
zgc:173575,ZNF22,ortholog_one2many
klhl29,KLHL29,ortholog_one2many
BX927341.3,,
gjd2b,,
dre-mir-1306,MIR1306,ortholog_one2one
dre-mir-27b,MIR27B,ortholog_one2many
CR954285.1,,
CABZ01048402.2,,
LO018260.1,,
BX571711.17,,
csdc2a,,
AL953856.10,,
AL929192.1,,
tagln2,,
tgm1l3,TGM1,ortholog_one2many
CR396582.2,,
dnajc9,,
FO681360.1,,
barhl2,,
CABZ01066719.1,,
si:dkey-33b17.3,,
BX539325.3,,
neu3.3,,
robo3,ROBO3,ortholog_one2many
CR786581.10,,
CR318603.3,,
prpf38a,,
CU481774.1,,
rbm15b,,
BX294110.1,,
tdrkh,,
BX649391.2,,
FO904989.1,,
BX004787.2,,
pstpip1b,,
BX469919.1,,
synj1,,
CR925820.22,,
slc23a2,,
BX927136.2,,
CR381635.1,,
WDR7,WDR7,ortholog_one2many
CABZ01088308.1,DYNC1I1,ortholog_one2many
csgalnact1a,CSGALNACT1,ortholog_one2many
AL954715.2,SNORD31B,ortholog_one2many
nprl2,,
AL929434.1,SNORD61,ortholog_one2many
si:dkey-16p6.4,,
CR388390.10,,
AL935044.2,BTN2A1,ortholog_many2many
zgc:163098,,
CABZ01021435.1,,
ppp1r3ca,,
CABZ01026684.1,,
BX511219.3,,
BX927193.6,,
tcf3b,,
CR388189.3,,
spryd7b,,
BX470163.1,SNORD111B,ortholog_many2many
BX470163.1,SNORD111,ortholog_many2many
BX470163.1,,ortholog_many2many
AL929087.1,,
got2a,,
zgc:195170,,
BX649394.11,,
CABZ01002522.2,,
CR769766.1,,
CR926128.5,RNU6-1012P,ortholog_one2many
BX649453.1,,
AL845437.1,,
CR936241.1,,
CR450764.11,,
shisa2a,,
sec11a,,
BX005002.2,,
CU695020.2,,
BX119974.2,,
CU638697.1,SNORA13,ortholog_one2many
hrh2b,,
LO018430.1,,
parp12b,,
capzb,CAPZB,ortholog_one2one
dre-mir-26a-2,,
zmp:0000001289,,
BX004976.1,,
dre-mir-103,,
CU467070.1,,
CABZ01040054.1,,
insb,,
CR376766.1,,
AL807754.1,,
CR759897.1,,
CABZ01042594.1,,
CT573248.4,,
BX005270.1,,
uros,UROS,ortholog_one2one
BX548073.10,,
CR354398.1,TIGD1,ortholog_many2many
CR354398.1,TIGD6,ortholog_many2many
CU462977.2,,ortholog_many2many
CU462977.2,SNORD66,ortholog_many2many
rgcc,,
CABZ01081748.1,,
BX088718.1,,
CR847944.1,,
smx5,,
kcna2a,,
c8a,,
AL772250.1,,
tcima,,
BX470221.1,,
ifi30,,
FO082781.1,MEX3A,ortholog_many2many
AL929458.1,,
fkbp1ab,,
BX276187.1,,
CABZ01032488.1,ALDH2,ortholog_one2many
CR855320.5,,ortholog_many2many
CR855320.5,,ortholog_many2many
CR855320.5,SNORD60,ortholog_many2many
si:ch211-240l19.5,,
vsig10,,
BX088559.1,,
adgra3,ADGRA3,ortholog_one2one
tnksb,,
CABZ01117863.1,,
zgc:65895,TSC22D1,ortholog_one2many
CU179648.2,,
brd1a,,
CABZ01020834.1,,
tbccd1,,
rnf25,,
CR394543.1,,
TNC,TNC,ortholog_one2many
BX294661.2,,
med24,MED24,ortholog_one2one
BX649399.15,,
serpina7,,
adad1,ADAD1,ortholog_one2one
znf1102,ZNF22,ortholog_one2many
BX005003.2,,
rxfp3,,
sde2,,
BX284679.2,,
myl10,MYL10,ortholog_one2one
AL840641.1,,
igfbp6b,IGFBP6,ortholog_one2many
BX322622.1,,
BX000477.2,RNU6-1012P,ortholog_one2many
CU459001.1,,
creb3l3a,,
CABZ01022569.1,,
CR812470.3,,
gps2,,
CR847936.5,,
wfs1a,WFS1,ortholog_one2many
vps8,,
BX927368.3,,
BX000700.21,,
ccdc83,CCDC83,ortholog_one2one
fgf20a,,
rbms1b,,
pan3,,
CR354540.1,,
CR382339.1,,
msx2a,,
grm5b,GRM5,ortholog_one2many
CABZ01048053.1,RAB11FIP5,ortholog_one2many
si:dkeyp-52c3.7,,
zgc:77486,,
zmp:0000000652,,
CR376750.1,,
triob,TRIO,ortholog_one2many
CR450686.1,,
clic5a,,
BX465838.3,,
clec11a,CLEC11A,ortholog_one2one
rnf180,,
slc25a25b,,
SAMD9,SAMD9L,ortholog_one2many
SAMD9,SAMD9,ortholog_one2many
BX927098.1,,
lamp1a,LAMP1,ortholog_one2many
CR847571.1,,
otpa,OTP,ortholog_one2many
nitr2b,,
FP326649.1,,
reps2,REPS2,ortholog_one2many
crhr2,,
ompb,,
CABZ01065423.1,LAMA2,ortholog_one2many
CR847571.2,,
zgc:66427,,
mark4a,,
nme2b.2,NME1,ortholog_one2many
CABZ01049825.2,,
BX469921.1,,
gpc5b,,
CR931725.1,,
fam81b,FAM81B,ortholog_one2one
chmp2ba,,
slc6a6b,SLC6A6,ortholog_one2many
apoa1a,,
esrrb,ESRRB,ortholog_one2one
cand2,,
plppr2a,PLPPR2,ortholog_one2many
BX248331.3,,
btf3,,
si:ch211-117n7.7,,
npy1r,,
CR925744.1,,
CR848040.1,,
pcdh1g32,,
tuft1a,,
CR925820.10,,
ATE1,ATE1,ortholog_one2one
CABZ01056052.1,ADGRG3,ortholog_one2many
elac1,,
LO018315.5,,
acot9.2,,
si:ch211-137i24.10,,
CU928847.1,,
wacb,,
,,
CR848736.2,,
dnajc17,DNAJC17,ortholog_one2one
zgc:55733,RALYL,ortholog_one2many
kcnip1b,,
capn12,,
sox17,SOX17,ortholog_one2one
CR932364.1,,
CABZ01067080.1,,
CABZ01059912.1,ART3,ortholog_many2many
CABZ01059912.1,ART5,ortholog_many2many
CABZ01061495.1,,
mrap2b,,
CABZ01072950.1,,
CABZ01072096.1,CLIP1,ortholog_one2one
fsd1,FSD1,ortholog_one2one
tp53rk,TP53RK,ortholog_one2one
BX465202.1,,
CABZ01084566.1,OSBPL1A,ortholog_one2many
urad,,
vtg1,,
CABZ01030006.1,,
vill,VILL,ortholog_one2one
bub1bb,BUB1B,ortholog_one2one
trpm1b,TRPM1,ortholog_one2many
CABZ01075618.1,PZP,ortholog_many2many
CABZ01075618.1,A2ML1,ortholog_many2many
CR550302.3,,
pax7a,,
cyp11a2,,
unm_sa911,GBP6,ortholog_one2many
SOX14,SOX14,ortholog_one2many
sh3bp4,,
nog3,,
BX511082.1,,
BX510654.2,HTRA2,ortholog_one2one
CR450764.15,,
CABZ01110379.1,TWSG1,ortholog_one2many
p2rx4a,,
lta4h,,
CABZ01015525.1,,
SERINC3,SERINC3,ortholog_one2many
blf,,
CR589947.1,,
CT863714.2,SNORA35B,ortholog_one2many
CT863714.2,,ortholog_one2many
CT863714.2,SNORA35,ortholog_one2many
myb,,
SIPA1,SIPA1,ortholog_one2one
BX548164.1,,
atoh8,,
CR556714.2,,
CR936250.1,,
smyhc3,,
b3galt2,,
zgc:173425,,
CR848026.1,,
spsb1,,
rxylt1,RXYLT1,ortholog_one2one
CABZ01080380.1,,
AL772241.2,,
plpp2a,PLPP2,ortholog_one2many
CR925820.18,,
fam32a,,
c5,C5,ortholog_one2one
CR925711.3,SNORA6,ortholog_one2many
hdgfl2,,
btbd17b,,
CU468139.1,,
klhl12,,
BX088551.1,,
chst1,,
FP102966.1,,
BX649301.1,,
BX324216.3,,
BX005466.1,,
ncdn,NCDN,ortholog_one2one
CR932361.1,,
ccar1,,
sprtn,SPRTN,ortholog_one2one
BX511067.1,,
CU138549.1,,
BX279525.1,,
CT737197.1,,
CABZ01015105.1,,
CR391991.2,,
LO018231.1,,
lrch2,,
CT027794.1,,
BX664625.1,,
nudcd2,,
CR450796.1,,
rae1,RAE1,ortholog_one2one
FO704724.2,,
BX901889.1,TRAV34,ortholog_many2many
BX901889.1,TRAV30,ortholog_many2many
BX901889.1,TRAV13-2,ortholog_many2many
BX901889.1,TRAV13-1,ortholog_many2many
BX901889.1,TRAV5,ortholog_many2many
BX901889.1,TRAV17,ortholog_many2many
BX901889.1,TRAV10,ortholog_many2many
BX901889.1,TRAV26-2,ortholog_many2many
BX901889.1,TRAV21,ortholog_many2many
BX901889.1,TRAV24,ortholog_many2many
mmp21,MMP21,ortholog_one2one
CT573447.1,,
BX088532.1,,
msi2a,,
BX470182.3,,
BX000981.13,,
CABZ01079178.1,,
CR786581.2,,
CABZ01022569.4,,
BX000700.9,,
CR925723.4,,
dre-let-7i,MIRLET7I,ortholog_one2one
rpl28,RPL28,ortholog_one2one
BX927341.4,,
nrn1la,,
ehd1b,,
faxdc2,FAXDC2,ortholog_one2one
dre-mir-430b-6,,
pax10,,
CR847936.4,,
chd8,,
CR385054.1,,
rab1ba,,
CABZ01112656.1,,
AMZ2,AMZ2,ortholog_one2one
gc,GC,ortholog_one2one
CABZ01062996.1,,
adra1aa,ADRA1A,ortholog_one2one
CABZ01072614.1,,
papss2a,,
hsh2d,,
AL929334.1,DUSP13,ortholog_one2many
smpd5,,
has3,,
abcc10,,
scrt2,SCRT2,ortholog_one2one
BX546481.1,,
si:dkey-19a16.11,,
coa3a,COA3,ortholog_one2one
barhl2,,
BX842684.1,,
aldh2.1,ALDH2,ortholog_one2many
tent5d,,
si:ch211-245j22.3,,
CR847936.1,,
CU929110.1,,
etnppl,ETNPPL,ortholog_one2one
csnk2a1,,
CR786581.6,,
CABZ01044108.1,,
CABZ01071875.1,,
AL929310.1,,
BX897739.2,,
CR391998.1,,
CU179658.1,,
CABZ01021532.1,,
BX511157.1,,
tmem170a,,
CR383683.2,,
eif4g2a,EIF4G2,ortholog_one2many
BX936403.1,,
capn3b,,
CU855879.1,,
paf1,PAF1,ortholog_one2one
CR855320.2,,
odf3l2b,,
zranb1b,,
kcnh5a,,
epha4b,,
rgs9b,,
AL627305.1,,
stau1,,
CR352332.1,,
AL935174.1,,
ARHGAP6,ARHGAP6,ortholog_one2one
nudt8,,
BX005462.3,,
kdelr3,KDELR3,ortholog_one2many
pde5aa,,
pbld,,
BX545847.1,,
FO203432.1,MFAP4,ortholog_one2many
cxcl18a.1,,
AL954741.2,,
BX640463.2,,
sema3b,,
pdgfaa,,
BX942815.1,,
FP102052.1,,
rassf8a,RASSF8,ortholog_one2many
CR381623.1,,
CU464134.2,,
ttll12,TTLL12,ortholog_one2one
CABZ01044731.1,,
srp68,SRP68,ortholog_one2one
thada,,
BX950874.1,,
arxb,ARX,ortholog_one2many
CT025912.1,,
im:7151449,,
CABZ01038494.1,,
CABZ01059142.1,,
CR388206.10,,
CR388176.1,,
si:dkey-238c7.16,,
tmed7,TMED7,ortholog_one2one
BX323861.3,,
CR376780.1,,
CABZ01025311.1,,
BX248521.3,,
neu3.4,,
CR383669.5,,
BX901878.3,,
CR848003.1,,
BX842670.1,,
BX465838.4,,
CR936321.4,,ortholog_one2many
CR936321.4,,ortholog_one2many
CR936321.4,SNORA1,ortholog_one2many
CR936321.4,,ortholog_one2many
CR936321.4,SNORA1B,ortholog_one2many
ccne1,,
tmprss2,TMPRSS2,ortholog_one2one
naga,NAGA,ortholog_one2one
CABZ01055343.1,,
BX321887.2,,
psmd9,PSMD9,ortholog_one2one
CR377220.2,,
FP236502.1,,
eif4e1c,,
CU855896.3,,
CU855580.1,,
BX088712.11,,
BX323076.3,,
mir196d,,
BX293993.1,,
CU855799.1,,
dre-mir-1788,,
avil,AVIL,ortholog_one2one
CU138548.10,,
psmc6,,
sh3d19,,
BX119314.1,,
si:dkey-112g5.16,,
SNTA1,SNTA1,ortholog_one2one
mtf1,MTF1,ortholog_one2one
CR786566.1,,
CU896644.2,,
CR932358.1,,
FO834835.1,,
hist1h4l,,
BX324123.6,,
BX323559.2,,
fbxl3b,,
gabarapa,,
sap18,,
CABZ01029902.1,,
ARMC6,ARMC6,ortholog_one2one
FQ377889.1,,
CABZ01080599.1,,
CR388390.11,,
CT955963.1,SEPTIN14,ortholog_many2many
BX942815.4,,
CR788255.1,,
CR339054.3,,ortholog_many2many
CR339054.3,SNORA31,ortholog_many2many
CR339054.3,,ortholog_many2many
BX901898.2,,
AL929029.1,,
mink1,,
AL845330.1,,
BX469912.12,,
dre-mir-218a-2,MIR218-1,ortholog_one2one
dre-mir-145,MIR145,ortholog_one2one
zgc:163061,H1-6,ortholog_many2many
rbm22,RBM22,ortholog_one2one
cxl34b.11,,
dre-mir-133a-1,MIR133A1,ortholog_one2one
psmc6,,
BX510309.2,,
TCF4,TCF4,ortholog_one2one
myhz1.1,,
dre-mir-735,,
CU138548.4,,
nop16,NOP16,ortholog_one2one
znf618,ZNF618,ortholog_one2one
zmp:0000001268,,
zgc:158343,IER3,ortholog_one2one
furina,FURIN,ortholog_one2many
C2H1orf35,C1orf35,ortholog_one2one
anapc11,,
CU929262.1,,
shoc2,,
CR354584.4,,
si:ch1073-13h15.3,,
zdhhc21,ZDHHC21,ortholog_one2one
CRHR2,CRHR2,ortholog_one2one
arntl2,,
eif1axb,,
BX927333.1,MUC15,ortholog_many2many
BX927333.1,VSIR,ortholog_many2many
BX927333.1,CLMP,ortholog_many2many
sept9b,,
CR847870.4,,
AL954648.3,,
clns1a,CLNS1A,ortholog_one2one
CABZ01075242.1,GALNT5,ortholog_one2one
CR925824.1,,
srp72,SRP72,ortholog_one2one
CABZ01046093.1,RCCD1,ortholog_many2many
arfgap1,ARFGAP1,ortholog_one2one
kif13bb,KIF13B,ortholog_one2many
C5H11orf54,C11orf54,ortholog_one2one
LO018340.1,ADAMTSL4,ortholog_one2one
dhrs13a.2,DHRS13,ortholog_one2many
SLC44A2,SLC44A2,ortholog_one2many
bmp5,BMP5,ortholog_one2one
gig2l,,
cdk4,CDK4,ortholog_one2one
fam98a,,
mgat3b,MGAT3,ortholog_one2many
BX640480.1,,
CABZ01044731.2,SVIL,ortholog_one2many
CR450808.1,,
kiss2,,
CR925768.4,,
erap2,ERAP2,ortholog_one2one
hoxc12b,HOXC12,ortholog_one2many
BX511121.2,,
pde6d,,
AL845363.1,,
pnrc2,,
CR376854.1,,
aggf1,AGGF1,ortholog_one2one
CABZ01075125.1,,
