Gene name,Mouse gene name,Mouse homology type
SCGB1D1,,
MC1R,Mc1r,ortholog_one2one
,,
,,
Metazoa_SRP,,
Metazoa_SRP,,
,,
,,
CLN5,Cln5,ortholog_one2one
Metazoa_SRP,,
,,
,,
,Tubb3,ortholog_one2one
G3BP2,G3bp2,ortholog_one2one
,,
,,
NANOS2,Nanos2,ortholog_one2one
,,
Metazoa_SRP,,
ZFYVE19,Zfyve19,ortholog_one2one
PROSER1,Proser1,ortholog_one2one
TMEM169,Tmem169,ortholog_one2one
U6,,
L3MBTL2,L3mbtl2,ortholog_one2one
CASP14,Casp14,ortholog_one2one
SLCO2B1,Slco2b1,ortholog_one2one
,,
ERGIC3,Ergic3,ortholog_one2one
,Rpl3,ortholog_one2many
,,
ATCAY,Atcay,ortholog_one2one
Metazoa_SRP,,
AIMP1,Aimp1,ortholog_one2one
,,
ITGB7,Itgb7,ortholog_one2one
Metazoa_SRP,,
U5,,
,,
NOVA2,Nova2,ortholog_one2one
,,
LIMD2,Limd2,ortholog_one2one
,,
Metazoa_SRP,,
WDR75,Wdr75,ortholog_one2one
Metazoa_SRP,,
,,
,,
,,
FBXL3,Fbxl3,ortholog_one2one
ZNF524,Zfp524,ortholog_one2one
GRPR,Grpr,ortholog_one2one
GDF1,Cers1,ortholog_one2many
GDF1,Gdf1,ortholog_one2many
OR1I1,Or1i2,ortholog_one2one
DEF8,Def8,ortholog_one2one
TBC1D16,Tbc1d16,ortholog_one2one
Metazoa_SRP,,
RNF138,Rnf138,ortholog_one2one
TNFSF15,Tnfsf15,ortholog_one2one
,Mrpl18,ortholog_one2many
THSD7B,Thsd7b,ortholog_one2one
PDPR,Pdpr,ortholog_one2one
Metazoa_SRP,,
GIMD1,Gimd1,ortholog_one2one
,,
XRCC5,Xrcc5,ortholog_one2one
PPP1R14D,Ppp1r14d,ortholog_one2one
SYT10,Syt10,ortholog_one2one
SYDE1,Syde1,ortholog_one2one
,,
GGACT,Ggact,ortholog_one2one
,,
MAGEB17,,
CCDC61,Ccdc61,ortholog_one2one
Metazoa_SRP,,
CERS1,,
,,
FAM222B,Fam222b,ortholog_one2one
,,
,,
,,
Y_RNA,Gm56480,ortholog_one2many
SPC25,Spc25,ortholog_one2one
CYB5D2,Cyb5d2,ortholog_one2one
,Guca1b,ortholog_one2many
,,
,,
,,
,,
ZNF784,Zfp784,ortholog_one2one
,,
,,
Metazoa_SRP,,
INCENP,Incenp,ortholog_one2one
CDKL2,Cdkl2,ortholog_one2one
RNF125,Rnf125,ortholog_one2one
TEX48,Tex48,ortholog_one2one
Metazoa_SRP,,
SCARNA17,Gm25913,ortholog_one2one
NMRK2,Nmrk2,ortholog_one2one
,,
RPS6KL1,Rps6kl1,ortholog_one2one
CDC37,Cdc37,ortholog_one2many
U6,,
RARG,Rarg,ortholog_one2one
IGSF6,Igsf6,ortholog_one2one
Metazoa_SRP,,
,,
SPINT1,Spint1,ortholog_one2one
,,
ERAL1,Eral1,ortholog_one2one
,,
SFR1,Sfr1,ortholog_one2one
CTPS2,Ctps2,ortholog_one2one
IKBKG,Ikbkg,ortholog_one2one
ACAA2,Acaa2,ortholog_one2one
CD320,Cd320,ortholog_one2one
U6,Gm25258,ortholog_one2one
TMTC4,Tmtc4,ortholog_one2one
STRADA,Strada,ortholog_one2one
TEX53,,
ARHGEF37,Arhgef37,ortholog_one2one
CCDC106,Ccdc106,ortholog_one2one
PKD1,Pkd1,ortholog_one2one
U6,,
Y_RNA,,
,,
,Afg3l1,ortholog_one2one
DGKH,Dgkh,ortholog_one2one
Metazoa_SRP,,
Metazoa_SRP,,
U6,,
,,
,Alg10b,ortholog_one2one
,,
Metazoa_SRP,,
NACA,Naca,ortholog_one2one
SPAG4,Spag4,ortholog_one2one
,Gm9918,ortholog_one2one
,,
,,
DAPK3,,
GCGR,Gcgr,ortholog_one2one
DBNDD1,Dbndd1,ortholog_one2one
,,
U6,Gm23515,ortholog_one2one
FAM120C,Fam120c,ortholog_one2one
GAA,Gaa,ortholog_one2one
COPE,Cope,ortholog_one2one
TMEM268,Tmem268,ortholog_one2one
MFSD5,Mfsd5,ortholog_one2one
HARS2,Hars2,ortholog_one2one
ILVBL,Ilvbl,ortholog_one2one
U5,,
,,
RPS28,Rps28,ortholog_one2one
Metazoa_SRP,,
Metazoa_SRP,,
CNN1,Cnn1,ortholog_one2one
,A630001G21Rik,ortholog_one2one
SLC40A1,Slc40a1,ortholog_one2one
MYH1,Myh3,ortholog_one2one
TRAPPC8,Trappc8,ortholog_one2one
S100G,S100g,ortholog_one2one
GAS8,Gas8,ortholog_one2one
MIR4317,,
Metazoa_SRP,,
CPNE8,Cpne8,ortholog_one2one
Metazoa_SRP,,
Y_RNA,,
ANKFY1,Ankfy1,ortholog_one2one
Metazoa_SRP,,
THAP6,,
Metazoa_SRP,,
KANK3,Kank3,ortholog_one2one
U6,Gm23864,ortholog_one2one
,Pkm,ortholog_one2many
ZNF581,,
Metazoa_SRP,,
U6,Gm25047,ortholog_one2one
,,
EIF1AY,,
,,
,,
SNORD62,Gm25632,ortholog_one2one
,,
PYGM,Pygm,ortholog_one2one
,,
,,
Metazoa_SRP,,
PGF,Pgf,ortholog_one2one
PGLYRP1,Pglyrp1,ortholog_one2one
SNORD62,Gm22192,ortholog_one2many
,,
SYAP1,Syap1,ortholog_one2one
Metazoa_SRP,,
Metazoa_SRP,,
Metazoa_SRP,,
MTERF4,Mterf4,ortholog_one2one
,,
Metazoa_SRP,,
,,
Y_RNA,,
PRIM1,Prim1,ortholog_one2one
Metazoa_SRP,,
URAH,Urah,ortholog_one2one
Y_RNA,,
ATP6V1G1,Atp6v1g1,ortholog_one2one
IRS4,Irs4,ortholog_one2one
,,
ATOSB,Atosb,ortholog_one2one
ASIC4,Asic4,ortholog_one2one
RAMP2,Ramp2,ortholog_one2one
Metazoa_SRP,,
U6,,
ESPL1,Espl1,ortholog_one2one
WNK3,Wnk3,ortholog_one2one
,Igfl3,ortholog_one2one
,,
ARHGAP28,Arhgap28,ortholog_one2one
,,
PPP1R27,Ppp1r27,ortholog_one2one
Metazoa_SRP,,
CHPF,Chpf,ortholog_one2one
,,
RHOV,Rhov,ortholog_one2one
RCHY1,Rchy1,ortholog_one2one
Metazoa_SRP,,
MARCHF4,Marchf4,ortholog_one2one
HNMT,Hnmt,ortholog_one2one
,,
GUCY2F,Gucy2f,ortholog_one2one
,,
,,
SHOX,Rhox10,ortholog_one2one
ANGPTL4,Angptl4,ortholog_one2one
Y_RNA,,
,,
,,
U2AF2,U2af2,ortholog_one2one
U7,,
IGFL3,,
PARVB,Parvb,ortholog_one2one
,,
VPS18,Vps18,ortholog_one2one
EIF2B2,Eif2b2,ortholog_one2one
RAB26,Rab26,ortholog_one2one
VPS25,Vps25,ortholog_one2one
CPNE1,,
Metazoa_SRP,,
GAB3,Gab3,ortholog_one2one
PGAM1,Pgam1,ortholog_one2many
Metazoa_SRP,,
P4HB,P4hb,ortholog_one2one
U6,Gm24537,ortholog_one2many
TMEM198,Tmem198,ortholog_one2one
Y_RNA,,
,,
EEF2,Eef2,ortholog_one2one
,,
EIF4A3,Eif4a3l1,ortholog_one2many
EIF4A3,Eif4a3l2,ortholog_one2many
EIF4A3,Eif4a3,ortholog_one2many
TXLNG,Txlng,ortholog_one2one
NALCN,Nalcn,ortholog_one2one
Metazoa_SRP,,
,,
,Clpx,ortholog_one2many
ASDURF,Gm50478,ortholog_one2one
ARHGDIA,Arhgdia,ortholog_one2one
PDE4A,Pde4a,ortholog_one2one
,,
Metazoa_SRP,,
Metazoa_SRP,,
CFAP43,Cfap43,ortholog_one2one
,,
IGFL1,,
,,
,,
mml-mir-451,,
ANKRD55,Ankrd55,ortholog_one2one
,,
EEF1AKMT1,Eef1akmt1,ortholog_one2one
Metazoa_SRP,,
NXT2,Nxt2,ortholog_one2one
NUP214,Nup214,ortholog_one2one
,,
CAB39,Cab39,ortholog_one2one
Metazoa_SRP,,
,,
mml-mir-144,Mir144,ortholog_one2one
MYCBP2,Mycbp2,ortholog_one2one
,,
TFE3,Tfe3,ortholog_one2one
,,
DLL4,Dll4,ortholog_one2one
,,
U6,,
Metazoa_SRP,,
HSD17B6,Hsd17b6,ortholog_one2one
EXOSC1,,
,,
,Flot2,ortholog_one2many
Metazoa_SRP,,
WNK4,Wnk4,ortholog_one2one
,,
SMARCAL1,Smarcal1,ortholog_one2one
PARM1,Parm1,ortholog_one2one
,Crlf2,ortholog_one2one
ASNSD1,Asnsd1,ortholog_one2one
RPS4Y2,,
SLC25A52,Slc25a51,ortholog_one2many
TENM4,Tenm4,ortholog_one2one
HIF3A,Hif3a,ortholog_one2one
U6,,
RAB11B,Rab11b,ortholog_one2one
,,
ALYREF,Alyref2,ortholog_one2many
ALYREF,Alyref,ortholog_one2many
Metazoa_SRP,,
KCNE5,Kcne1l,ortholog_one2one
OBSL1,Obsl1,ortholog_one2one
DKC1,Dkc1,ortholog_one2one
Metazoa_SRP,,
,,
STOML2,Stoml2,ortholog_one2one
ONECUT3,Onecut3,ortholog_one2one
DHRS13,Dhrs13,ortholog_one2many
,,
B4GALT6,B4galt6,ortholog_one2one
Metazoa_SRP,,
Metazoa_SRP,,
TSR2,Tsr2,ortholog_one2many
GLG1,Glg1,ortholog_one2one
ENTPD8,Entpd8,ortholog_one2one
Metazoa_SRP,,
U6,Gm26207,ortholog_one2many
SNORD60,Snord60,ortholog_one2one
,,
,,
ZDHHC16,Zdhhc16,ortholog_one2one
ATP8B3,Atp8b3,ortholog_one2one
ACSL4,Acsl4,ortholog_one2one
KEAP1,Keap1,ortholog_one2one
Metazoa_SRP,,
,Coa3,ortholog_one2many
BPIFB6,Bpifb6,ortholog_one2one
BTC,Btc,ortholog_one2one
RBBP7,Rbbp7,ortholog_one2one
SDR9C7,Sdr9c7,ortholog_one2one
,Isca1,ortholog_one2many
,AK157302,ortholog_one2many
TRAF7,Traf7,ortholog_one2one
ITM2C,Itm2c,ortholog_one2one
CCDC120,Ccdc120,ortholog_one2one
EPN1,Epn1,ortholog_one2one
MLH3,Mlh3,ortholog_one2one
CHAC1,Chac1,ortholog_one2one
Metazoa_SRP,,
CNTD1,Cntd1,ortholog_one2one
,,
ANAPC11,,
,,
Metazoa_SRP,,
RDH16,Rdh16f2,ortholog_many2many
RDH16,Rdh19,ortholog_many2many
RDH16,Rdh1,ortholog_many2many
RDH16,Rdh16,ortholog_many2many
RDH16,Rdh9,ortholog_many2many
RDH16,Rdh7,ortholog_many2many
,,
,,
S1PR5,S1pr5,ortholog_one2one
,,
,,
SMG1,Smg1,ortholog_one2one
Metazoa_SRP,,
,,
ZBTB39,Zbtb39,ortholog_one2one
ANKAR,Ankar,ortholog_one2one
Metazoa_SRP,,
PHF12,Phf12,ortholog_one2one
U6,Gm22245,ortholog_one2one
,,
GPR55,Gpr55,ortholog_one2one
U2,,
U6,,
NOXA1,Noxa1,ortholog_one2one
NPB,Npb,ortholog_one2one
EP300,Ep300,ortholog_one2one
SNORD37,Snord37,ortholog_one2one
AREG,Areg,ortholog_one2one
,Rps10,ortholog_one2one
FHIP2A,Fhip2a,ortholog_one2one
MARCHF2,Marchf2,ortholog_one2one
U6,Gm23207,ortholog_one2one
SPOPL,Spopl,ortholog_one2one
,Rdh16f2,ortholog_many2many
,Rdh19,ortholog_many2many
,Rdh1,ortholog_many2many
,Rdh16,ortholog_many2many
,Rdh9,ortholog_many2many
,Rdh7,ortholog_many2many
SPATA3,Spata3,ortholog_one2one
TM2D1,Tm2d1,ortholog_one2one
,,
FGD1,Fgd1,ortholog_one2one
,,
,,
GPR182,Gpr182,ortholog_one2one
AP4E1,Ap4e1,ortholog_one2one
BECN1,Becn1,ortholog_one2one
DIP2B,Dip2b,ortholog_one2one
Metazoa_SRP,,
,Ccdc188,ortholog_one2many
EREG,Ereg,ortholog_one2one
TAC3,Tac2,ortholog_one2one
C12H2orf72,2810459M11Rik,ortholog_one2one
OSGEPL1,Osgepl1,ortholog_one2one
WDR45,Wdr45,ortholog_one2one
C16H17orf58,1810010H24Rik,ortholog_one2one
PIAS4,Pias4,ortholog_one2one
U6,,
PCYT2,Pcyt2,ortholog_one2one
U6,Gm25322,ortholog_one2one
HNRNPM,Hnrnpm,ortholog_one2one
REXO1,Rexo1,ortholog_one2one
ATG4D,Atg4d,ortholog_one2one
U6,Gm24762,ortholog_one2one
EPGN,Epgn,ortholog_one2one
Metazoa_SRP,,
Metazoa_SRP,,
NFS1,Nfs1,ortholog_one2one
KPNA2,Gm10184,ortholog_one2many
KPNA2,Kpna2,ortholog_one2many
Metazoa_SRP,,
TRUB1,Trub1,ortholog_one2one
DDX49,Ddx49,ortholog_one2one
RASGRP2,Rasgrp2,ortholog_one2one
Y_RNA,,
PRAF2,Praf2,ortholog_one2one
NXPH2,Nxph2,ortholog_one2one
INO80,Ino80,ortholog_one2one
,Cbx3,ortholog_one2many
PPP5C,Ppp5c,ortholog_one2one
SNORA36A,,
,,
SNORA56,,
Metazoa_SRP,,
PFDN5,Pfdn5,ortholog_one2one
U4,,
,,
,,
RPL37A,,
CASKIN1,Caskin1,ortholog_one2one
MMS19,Mms19,ortholog_one2one
MYO1A,Myo1a,ortholog_one2one
MTHFD2L,Mthfd2l,ortholog_one2one
U4,,
,Atp5o,ortholog_one2one
PRAM1,Pram1,ortholog_one2one
SNORA72,,
MPP1,Mpp1,ortholog_one2one
INHA,Inha,ortholog_one2one
SEZ6,Sez6,ortholog_one2one
GPKOW,Gpkow,ortholog_one2one
EXD3,,
U6,,
U6,,
HS6ST3,Hs6st3,ortholog_one2one
REPS2,Reps2,ortholog_one2one
NOTCH3,Notch3,ortholog_one2one
MYG1,Myg1,ortholog_one2one
,,
Y_RNA,,
Metazoa_SRP,,
CCDC47,Ccdc47,ortholog_one2one
,,
U7,,
ELOF1,Elof1,ortholog_one2one
,,
Y_RNA,,
IGFBP2,Igfbp2,ortholog_one2one
Metazoa_SRP,,
,,
Metazoa_SRP,,
,,
ORMDL1,Ormdl1,ortholog_one2one
KRI1,Kri1,ortholog_one2one
,,
Metazoa_SRP,,
ZBTB7A,Zbtb7a,ortholog_one2one
DDX6,Ddx6,ortholog_one2one
ITGBL1,Itgbl1,ortholog_one2one
ROMO1,Romo1,ortholog_one2one
PIPOX,Pipox,ortholog_one2one
SLC6A5,Slc6a5,ortholog_one2one
SMIM9,Smim9,ortholog_one2one
ZNF414,Zfp414,ortholog_one2one
IGFBP5,Igfbp5,ortholog_one2one
GNL3L,Gnl3l,ortholog_one2one
NRARP,Nrarp,ortholog_one2one
,Rpl18a,ortholog_one2many
CDKN2D,Cdkn2d,ortholog_one2one
NLRP9,,
CCDC8,Ccdc8,ortholog_one2one
TOR4A,Tor4a,ortholog_one2one
Metazoa_SRP,,
UBE2G1,Ube2g1,ortholog_one2one
,,
,,
Metazoa_SRP,,
TNFAIP8L3,Tnfaip8l3,ortholog_one2one
U6,,
ZMAT2,Zmat2,ortholog_one2one
STK11IP,Stk11ip,ortholog_one2one
PNMA8C,Pnma8c,ortholog_one2one
,,
mml-mir-422a,,
,,
,,
ITIH6,,
,Gm23454,ortholog_one2one
,,
PNMA8A,Pnma8a,ortholog_one2one
,,
AP1M2,Ap1m2,ortholog_one2one
MAGIX,Magix,ortholog_one2one
,,
NELFB,Nelfb,ortholog_one2one
ATRNL1,Atrnl1,ortholog_one2one
CXCL3,Cxcl2,ortholog_many2many
CXCL3,Cxcl1,ortholog_many2many
CXCL3,Cxcl3,ortholog_many2many
ZC2HC1C,Zc2hc1c,ortholog_one2one
MAP2K2,Map2k2,ortholog_one2one
,,
MLST8,Mlst8,ortholog_one2one
,Bend2,ortholog_many2many
Metazoa_SRP,,
F8,F8,ortholog_one2one
HOMER3,Homer3,ortholog_one2one
CYP19A1,Cyp19a1,ortholog_one2one
Vault,,
TNP1,Tnp1,ortholog_one2one
YIPF4,Yipf4,ortholog_one2one
AMZ2,Amz2,ortholog_one2one
Vault,,
,,
Metazoa_SRP,,
NEMP1,Nemp1,ortholog_one2one
U6,Gm25596,ortholog_one2one
Metazoa_SRP,,
,,
Metazoa_SRP,,
Metazoa_SRP,,
Metazoa_SRP,,
PLP2,Gm6169,ortholog_one2many
PLP2,Plp2,ortholog_one2many
,,
PMS1,Pms1,ortholog_one2one
DAPK2,Dapk2,ortholog_one2one
RBM39,Rbm39,ortholog_one2one
,Rfpl4,ortholog_one2many
FGF14,Fgf14,ortholog_one2one
,,
GLDN,Gldn,ortholog_one2one
AKAP11,Akap11,ortholog_one2one
,,
,,
AAAS,Aaas,ortholog_one2one
,,
KLF16,Klf16,ortholog_one2one
SLC44A2,Slc44a2,ortholog_one2one
NYX,Nyx,ortholog_one2one
,,
,,
DDX42,Ddx42,ortholog_one2one
NAB2,Nab2,ortholog_one2one
SPNS3,Spns3,ortholog_one2one
,Rfpl4,ortholog_one2many
PSME3,Psme3,ortholog_one2one
PRICKLE3,Prickle3,ortholog_one2one
,,
Y_RNA,,
NHS,Nhs,ortholog_one2one
Metazoa_SRP,,
,,
STPG3,Stpg3,ortholog_one2one
,,
NEK9,Nek9,ortholog_one2one
KIF21A,Kif21a,ortholog_one2one
,,
ABHD17A,Abhd17a,ortholog_one2one
MYO18A,Myo18a,ortholog_one2one
CXCL5,,
,,
NLRP11,,
RFWD3,Rfwd3,ortholog_one2one
,,
BRICD5,Bricd5,ortholog_one2one
SYP,Syp,ortholog_one2one
NLRC4,Nlrc4,ortholog_one2one
PPBP,Ppbp,ortholog_one2one
SPNS2,Spns2,ortholog_one2one
Metazoa_SRP,,
FAM166A,Fam166a,ortholog_one2one
SIRT7,Sirt7,ortholog_one2one
,,
,,
Metazoa_SRP,,
U1,Gm56222,ortholog_one2one
PF4,,
ARSG,Arsg,ortholog_one2one
Y_RNA,Gm55481,ortholog_one2many
CREB3L3,Creb3l3,ortholog_one2one
MAGED2,Maged2,ortholog_one2one
AOC2,Aoc2,ortholog_one2one
Metazoa_SRP,,
Metazoa_SRP,,
NRXN2,Nrxn2,ortholog_one2one
Metazoa_SRP,,
FTSJ3,Ftsj3,ortholog_one2one
SUGP2,Sugp2,ortholog_one2one
,Cxcl2,ortholog_many2many
,Cxcl1,ortholog_many2many
,Cxcl3,ortholog_many2many
,,
PGP,Pgp,ortholog_one2one
DMXL2,Dmxl2,ortholog_one2one
SLC34A3,Slc34a3,ortholog_one2one
MLKL,Mlkl,ortholog_one2one
,,
Metazoa_SRP,,
Metazoa_SRP,,
CXCL1,,
UBTD1,Ubtd1,ortholog_one2one
Metazoa_SRP,,
MYO1F,Myo1f,ortholog_one2one
SCAMP4,Scamp4,ortholog_one2one
NLRP4,Nlrp4e,ortholog_one2many
NLRP4,Nlrp4c,ortholog_one2many
NLRP4,Nlrp4b,ortholog_one2many
NLRP4,Nlrp4f,ortholog_one2many
NLRP4,Nlrp4a,ortholog_one2many
E4F1,E4f1,ortholog_one2one
SLC30A6,Slc30a6,ortholog_one2one
CACNA1F,Cacna1f,ortholog_one2one
,Bend2,ortholog_many2many
FA2H,Fa2h,ortholog_one2one
,,
SIRT6,Sirt6,ortholog_one2one
Metazoa_SRP,,
,,
ANKRD2,Ankrd2,ortholog_one2one
Metazoa_SRP,,
PF4V1,,
CIAO2A,Ciao2a,ortholog_one2one
CYSRT1,Cysrt1,ortholog_one2one
CASK,Cask,ortholog_one2many
SLC16A6,Slc16a6,ortholog_one2one
CXCL6,Cxcl5,ortholog_one2one
Metazoa_SRP,,
PCDHAC2,Pcdhac2,ortholog_one2one
,,
SCML1,,
TPP2,Tpp2,ortholog_one2one
RNF208,Rnf208,ortholog_one2one
CXCL8,,
EPHX3,Ephx3,ortholog_one2one
ILF3,Ilf3,ortholog_one2one
ADAT3,Gm49322,ortholog_one2many
ADAT3,Adat3,ortholog_one2many
PI4K2A,Pi4k2a,ortholog_one2one
BPIFB3,Bpifb3,ortholog_one2one
WIPI1,Wipi1,ortholog_one2one
,,
CSNK1G2,Csnk1g2,ortholog_one2one
,,
U6,Gm55032,ortholog_one2one
MAFG,Mafg,ortholog_one2one
NONO,Nono,ortholog_one2one
SLC4A3,,
Y_RNA,,
NLRP13,,
,,
FMR1NB,Fmr1nb,ortholog_one2one
SLC22A12,Slc22a12,ortholog_one2one
ARMC6,Armc6,ortholog_one2one
Metazoa_SRP,,
,,
NDOR1,Ndor1,ortholog_one2one
,,
,,
ANKRD24,Ankrd24,ortholog_one2one
DNASE1L2,Dnase1l2,ortholog_one2one
,,
,,
KL,Kl,ortholog_one2one
PYCR1,Pycr1,ortholog_one2one
,Btbd2,ortholog_one2one
SNX1,Snx1,ortholog_one2one
MYBBP1A,Mybbp1a,ortholog_one2one
,,
,,
RAI2,Rai2,ortholog_one2one
ECI1,Eci1,ortholog_one2one
STAT6,Stat6,ortholog_one2one
BRD4,,
MICOS13,Micos13,ortholog_one2one
PRKAR1A,Prkar1a,ortholog_one2one
H2AB1,H2ab1,ortholog_many2many
H2AB1,H2ab3,ortholog_many2many
H2AB1,H2ab2,ortholog_many2many
MYADML2,Myadml2,ortholog_one2one
,F8a,ortholog_one2many
CCDC22,Ccdc22,ortholog_one2one
,,
,,
NOTUM,Notum,ortholog_one2one
MORN4,Morn4,ortholog_one2one
,,
MKNK2,Mknk2,ortholog_one2one
,,
BEND2,Bend2,ortholog_many2many
NLRP8,,
FUNDC2,Fundc2,ortholog_one2many
HSD11B1L,,
,Nsmaf,ortholog_one2many
TNFSF11,Tnfsf11,ortholog_one2one
RNPS1,Rnps1,ortholog_one2one
RPL36,,
STARD13,Stard13,ortholog_one2one
,,
AFF2,Aff2,ortholog_one2one
Metazoa_SRP,,
ITGB1BP2,Itgb1bp2,ortholog_one2one
,,
,,
Metazoa_SRP,,
AVPI1,Avpi1,ortholog_one2one
,,
SPAST,Spast,ortholog_one2one
LONP1,Lonp1,ortholog_one2one
TMEM203,Tmem203,ortholog_one2one
mml-mir-572,,
FAM20A,Fam20a,ortholog_one2one
FAM216B,Fam216b,ortholog_one2one
MARVELD1,Marveld1,ortholog_one2one
Metazoa_SRP,,
PLPP7,Plpp7,ortholog_one2one
SLC25A42,Slc25a42,ortholog_one2one
SP7,Sp7,ortholog_one2one
TPRN,Tprn,ortholog_one2one
,,
Metazoa_SRP,,
,,
,,
GFRA1,Gfra1,ortholog_one2one
NLRP5,Nlrp5,ortholog_one2one
,Bend2,ortholog_many2many
,,
FAM78A,Fam78a,ortholog_one2one
SSNA1,Ssna1,ortholog_one2one
CMC4,,
ASPSCR1,Aspscr1,ortholog_one2one
U6,,
FOXP3,Foxp3,ortholog_one2one
SP1,Sp1,ortholog_one2one
,,
TMED10,Tmed10,ortholog_one2one
ZFYVE27,Zfyve27,ortholog_one2one
,,
MTCP1,Mtcp1,ortholog_one2one
QTRT1,Qtrt1,ortholog_one2one
,,
SCML2,Scml2,ortholog_one2one
EPSTI1,Epsti1,ortholog_one2one
PSMC5,Psmc5,ortholog_one2one
,,
AIF1L,Aif1l,ortholog_one2one
ANAPC2,Anapc2,ortholog_one2one
,,
SNORA11,,
Metazoa_SRP,,
DUS3L,Dus3l,ortholog_one2one
Metazoa_SRP,,
U6,Gm55087,ortholog_one2one
Metazoa_SRP,,
,,
ADAMTS10,Adamts10,ortholog_one2one
BRCC3,Brcc3,ortholog_one2many
BRCC3,Brcc3dc,ortholog_one2many
ALAS2,Alas2,ortholog_one2one
CCDC172,Ccdc172,ortholog_one2one
PHF20,Phf20,ortholog_one2one
ACP5,Acp5,ortholog_one2one
,,
,,
AMHR2,Amhr2,ortholog_one2one
,,
,,
,,
SFRP5,Sfrp5,ortholog_one2one
,,
FOS,Fos,ortholog_one2one
SMARCD2,Smarcd2,ortholog_one2one
NRTN,Nrtn,ortholog_one2one
IDS,Ids,ortholog_one2one
,,
,,
SCG3,Scg3,ortholog_one2one
FUT5,,
PNLIPRP3,,
,,
RPS6KA4,Rps6ka4,ortholog_one2one
,,
,,
CENPX,,
,,
Metazoa_SRP,,
Metazoa_SRP,,
Y_RNA,,
TRO,Tro,ortholog_one2one
U4,,
YJU2,Yju2,ortholog_one2one
,,
,Vbp1,ortholog_one2many
,,
NDUFA11,Ndufa11,ortholog_one2one
,,
U6,,
,,
CRTAC1,Crtac1,ortholog_one2one
MOB3A,Mob3a,ortholog_one2one
Metazoa_SRP,,
Metazoa_SRP,,
SCAND1,Scand1,ortholog_one2one
U6,Gm24848,ortholog_one2many
TMEM161A,Tmem161a,ortholog_one2one
,,
LAMC3,Lamc3,ortholog_one2one
,Bend2,ortholog_many2many
AKAP8,Akap8,ortholog_one2one
,Tcam1,ortholog_one2one
RAB39B,Rab39b,ortholog_one2one
POLR3K,Polr3k,ortholog_one2one
Metazoa_SRP,,
TMEM210,Tmem210,ortholog_one2one
mml-mir-578,,
,,
CNBD2,Cnbd2,ortholog_one2one
,,
EXD1,Exd1,ortholog_one2one
ZNF787,Zfp787,ortholog_one2one
PPP1R3F,Ppp1r3f,ortholog_one2one
PNLIP,Pnlip,ortholog_one2one
RHBDF1,Rhbdf1,ortholog_one2one
IZUMO4,Izumo4,ortholog_one2one
,Eola1,ortholog_one2many
Metazoa_SRP,,
CLIC2,,
LRRC26,Lrrc26,ortholog_one2one
SHD,Shd,ortholog_one2one
CRYL1,Cryl1,ortholog_one2one
TAF1,Taf1,ortholog_one2many
,Havcr1,ortholog_one2many
,Timd2,ortholog_one2many
,BC053393,ortholog_one2many
,Gm12169,ortholog_one2many
,,
Y_RNA,,
,,
Metazoa_SRP,,
CAPS,,
Metazoa_SRP,,
mml-mir-7171,,
,,
LYSMD2,Lysmd2,ortholog_one2one
,,
TMIGD2,,
,,
DAPL1,Dapl1,ortholog_one2one
MPG,Mpg,ortholog_one2one
,,
H2AB2,H2ab1,ortholog_many2many
H2AB2,H2ab3,ortholog_many2many
H2AB2,H2ab2,ortholog_many2many
GOLGA7B,Golga7b,ortholog_one2one
NFILZ,Nfilz,ortholog_one2one
CHP1,Chp1,ortholog_one2one
,Btnl9,ortholog_one2many
DNM2,Dnm2,ortholog_one2one
Metazoa_SRP,,
Metazoa_SRP,,
,F8a,ortholog_one2many
LRRC45,Lrrc45,ortholog_one2one
,,
Metazoa_SRP,,
DNAJC15,Dnajc15,ortholog_one2one
,,
,,
ACTL9,Actl9,ortholog_one2one
TMOD2,Tmod2,ortholog_one2one
MYH4,,
GRIN1,Grin1,ortholog_one2one
,,
Metazoa_SRP,,
,,
CDKL5,Cdkl5,ortholog_one2one
EIF3C,Eif3c,ortholog_one2one
RFC3,Rfc3,ortholog_one2one
CSH4,Gh,ortholog_one2many
,,
,,
ZNF444,Zfp444,ortholog_one2one
,,
TMLHE,,
,,
,,
,,
BORCS8,Mef2b,ortholog_one2one
NPRL3,Nprl3,ortholog_one2one
,Cby3,ortholog_one2many
,,
AP3D1,Ap3d1,ortholog_one2one
ZNF558,Zfp558,ortholog_one2one
,Magea13,ortholog_many2many
U5,,
,,
ENOX1,Enox1,ortholog_one2one
OIP5,Oip5,ortholog_one2one
,,
Y_RNA,,
,Zscan5b,ortholog_many2many
,Magea13,ortholog_many2many
FSD1,Fsd1,ortholog_one2one
MBD3L1,Mbd3l1,ortholog_one2one
FIBCD1,Fibcd1,ortholog_one2one
,,
Metazoa_SRP,,
,,
NUSAP1,Nusap1,ortholog_one2one
,,
SNORA11G,Gm22488,ortholog_one2one
,,
R3HCC1L,R3hcc1l,ortholog_one2one
SPRY3,,
,,
SNX22,Snx22,ortholog_one2one
TMOD3,Tmod3,ortholog_one2one
,,
MAGEA8,Magea13,ortholog_many2many
GHV,Gh,ortholog_one2many
SALL3,Sall3,ortholog_one2one
NDUFAF1,Ndufaf1,ortholog_one2one
RS1,Rs1,ortholog_one2one
QRFP,Qrfp,ortholog_one2one
PAGE1,,
